# channel  phase_bin  observed  model  ns_surface  background  mdnse_contrib
118 11 145 146.762 19.283 127.479 0.00029064405
118 12 173 156.685 29.206 127.479 0.024918608
118 13 184 167.109 39.63 127.479 0.026709167
118 14 180 176.121 48.643 127.478 0.0014086049
118 15 175 182.332 54.853 127.479 0.0050326246
118 16 194 184.893 57.415 127.478 0.007764264
118 17 198 183.675 56.197 127.478 0.01921051
118 18 183 179.152 51.674 127.478 0.0013861804
118 19 183 172.274 44.796 127.478 0.010770236
118 20 157 164.033 36.554 127.479 0.0046305317
118 21 156 155.988 28.509 127.479 1.348069e-08
118 22 155 149.651 22.172 127.479 0.0026785195
118 23 147 146.206 18.727 127.479 5.9018834e-05
118 24 178 146.83 19.351 127.479 0.090954298
118 25 143 151.19 23.711 127.479 0.0062793896
118 26 147 159.913 32.434 127.479 0.015610037
118 27 165 172.337 44.858 127.479 0.0050394909
118 28 183 185.215 57.736 127.479 0.00045930068
118 29 194 196.009 68.53 127.479 0.00037784136
118 30 229 203.368 75.889 127.479 0.061505593
118 31 187 206.356 78.877 127.479 0.035073641
119 0 208 200.387 75.302 125.085 0.0054257688
119 1 217 194.544 69.46 125.084 0.047207872
119 2 177 185.508 60.423 125.085 0.0067764866
119 3 155 174.595 49.511 125.084 0.035945138
119 4 162 163.155 38.071 125.084 0.00012488595
119 5 168 152.314 27.229 125.085 0.023034248
119 6 156 143.212 18.128 125.084 0.015309284
119 7 121 136.544 11.46 125.084 0.022619094
119 8 133 132.075 6.99 125.085 8.0100106e-05
119 9 121 131.745 6.66 125.085 0.010808426
119 10 141 136.314 11.229 125.085 0.0020556738
119 11 152 143.937 18.853 125.084 0.0060861541
119 12 151 153.594 28.509 125.085 0.00062992605
119 13 171 163.731 38.646 125.085 0.0049465108
119 14 172 172.49 47.405 125.085 2.2477178e-05
119 15 185 178.522 53.437 125.085 0.003928543
119 16 179 181.001 55.917 125.084 0.00037483816
119 17 189 179.803 54.719 125.084 0.0079184831
119 18 158 175.392 50.308 125.084 0.028317094
119 19 161 168.695 43.611 125.084 0.0055432807
119 20 153 160.677 35.593 125.084 0.0055173776
119 21 158 152.858 27.773 125.085 0.0024752198
119 22 136 146.709 21.624 125.085 0.010736123
119 23 171 143.378 18.293 125.085 0.071426582
119 24 135 144.008 18.924 125.084 0.0075963747
119 25 138 148.275 23.19 125.085 0.0098835573
119 26 164 156.799 31.714 125.085 0.0048543965
119 27 171 168.935 43.851 125.084 0.00039919927
119 28 146 181.509 56.424 125.085 0.11803927
119 29 224 192.035 66.95 125.085 0.095653098
119 30 194 199.202 74.117 125.085 0.0025333216
119 31 199 202.099 77.015 125.084 0.00089906849
120 0 221 196.377 73.5 122.877 0.056758584
120 1 212 190.66 67.783 122.877 0.04263227
120 2 171 181.83 58.953 122.877 0.010980106
120 3 176 171.173 48.297 122.876 0.0021812439
120 4 149 160.006 37.13 122.876 0.011339885
120 5 156 149.428 26.551 122.877 0.0040433816
120 6 151 140.551 17.674 122.877 0.010221134
120 7 130 134.054 11.177 122.877 0.0015385695
120 8 109 129.7 6.823 122.877 0.040113478
120 9 127 129.395 6.518 122.877 0.00053698315
120 10 134 133.872 10.995 122.877 1.5338029e-06
120 11 141 141.307 18.43 122.877 8.8232051e-06
120 12 155 150.704 27.827 122.877 0.0017277391
120 13 163 160.56 37.682 122.878 0.00055735163
120 14 165 169.072 46.195 122.877 0.0015522625
120 15 154 174.929 52.051 122.878 0.041005922
120 16 165 177.328 54.451 122.877 0.014227706
120 17 169 176.151 53.274 122.877 0.0047872177
120 18 173 171.849 48.973 122.876 0.00012402244
120 19 177 165.329 42.452 122.877 0.012751632
120 20 141 157.529 34.653 122.876 0.025576598
120 21 150 149.931 27.054 122.877 4.4570531e-07
120 22 140 143.965 21.088 122.877 0.0014717566
120 23 143 140.744 17.867 122.877 0.0004764615
120 24 148 141.38 18.503 122.877 0.0041026607
120 25 140 145.555 22.678 122.877 0.0028888018
120 26 162 153.884 31.007 122.877 0.0061664285
120 27 161 165.739 42.862 122.877 0.0021024372
120 28 185 178.013 55.136 122.877 0.0045701569
120 29 200 188.279 65.402 122.877 0.012861125
120 30 189 195.258 72.381 122.877 0.0036662387
120 31 218 198.067 75.19 122.877 0.03719589
121 0 219 192.241 71.737 120.504 0.067033112
121 1 185 186.646 66.142 120.504 0.00025363506
121 2 175 178.019 57.515 120.504 0.00085324912
121 3 175 167.613 47.109 120.504 0.0051084109
121 4 162 156.713 36.209 120.504 0.0026167862
121 5 152 146.391 25.887 120.504 0.0029452387
121 6 126 137.734 17.23 120.504 0.01288967
121 7 138 131.404 10.9 120.504 0.0040729672
121 8 111 127.164 6.66 120.504 0.024459485
121 9 143 126.881 6.377 120.504 0.024323486
121 10 132 131.268 10.764 120.504 5.0161647e-05
121 11 156 138.519 18.015 120.504 0.028607649
121 12 127 147.662 27.158 120.504 0.039966336
121 13 160 157.244 36.74 120.504 0.00071106295
121 14 157 165.515 45.011 120.504 0.006787642
121 15 180 171.201 50.697 120.504 0.0072479679
121 16 185 173.523 53.019 120.504 0.01233123
121 17 154 172.365 51.861 120.504 0.031574137
121 18 166 168.172 47.668 120.504 0.00044164088
121 19 149 161.825 41.321 120.504 0.015398002
121 20 157 154.238 33.734 120.504 0.00071416238
121 21 169 146.855 26.351 120.504 0.045909334
121 22 137 141.067 20.563 120.504 0.0015484528
121 23 145 137.953 17.449 120.504 0.0046489852
121 24 140 138.594 18.09 120.504 0.00018506328
121 25 133 142.679 22.174 120.505 0.0087702223
121 26 145 150.817 30.312 120.505 0.003167727
121 27 142 162.396 41.892 120.504 0.038943917
121 28 165 174.378 53.874 120.504 0.0082332268
121 29 184 184.388 63.884 120.504 1.4093312e-05
121 30 199 191.184 70.68 120.504 0.0057189819
121 31 189 193.908 73.404 120.504 0.0022550633
122 0 194 192.291 70.013 122.278 0.00027342218
122 1 199 186.817 64.539 122.278 0.013894986
122 2 185 178.387 56.109 122.278 0.004093989
122 3 175 168.227 45.949 122.278 0.0042944918
122 4 153 157.588 35.31 122.278 0.0019705908
122 5 165 147.516 25.238 122.278 0.028617469
122 6 134 139.074 16.796 122.278 0.0024101859
122 7 144 132.907 10.629 122.278 0.011519872
122 8 131 128.777 6.499 122.278 0.00046262441
122 9 142 128.516 6.238 122.278 0.01702108
122 10 120 132.814 10.536 122.278 0.0153716
122 11 149 139.887 17.608 122.279 0.0077744981
122 12 149 148.782 26.504 122.278 4.4490021e-06
122 13 157 158.097 35.819 122.278 0.00011265822
122 14 171 166.133 43.855 122.278 0.0022175444
122 15 164 171.652 49.374 122.278 0.0054815016
122 16 167 173.899 51.621 122.278 0.0044557613
122 17 159 172.761 50.483 122.278 0.017727586
122 18 174 168.673 46.395 122.278 0.0026565318
122 19 163 162.495 40.217 122.278 2.3874395e-05
122 20 156 155.116 32.839 122.277 7.3156708e-05
122 21 142 147.942 25.665 122.277 0.0033053307
122 22 132 142.328 20.05 122.278 0.009985782
122 23 138 139.317 17.039 122.278 0.00016237575
122 24 138 139.962 17.684 122.278 0.00036036917
122 25 144 143.959 21.681 122.278 1.5736833e-07
122 26 157 151.91 29.632 122.278 0.0024254101
122 27 148 163.22 40.942 122.278 0.021685974
122 28 171 174.916 52.638 122.278 0.0014356051
122 29 184 184.677 62.399 122.278 4.2906882e-05
122 30 200 191.294 69.016 122.278 0.0070955644
122 31 174 193.935 71.657 122.278 0.037203355
123 0 176 187.447 68.329 119.118 0.012266848
123 1 165 182.091 62.974 119.117 0.027345418
123 2 155 173.855 54.737 119.118 0.033281485
123 3 186 163.934 44.816 119.118 0.045582365
123 4 151 153.55 34.432 119.118 0.0006087374
123 5 136 143.723 24.605 119.118 0.0055836951
123 6 140 135.491 16.373 119.118 0.0019033125
123 7 133 129.482 10.364 119.118 0.0011586207
123 8 140 125.46 6.342 119.118 0.019791488
123 9 118 125.22 6.102 119.118 0.0048800472
123 10 140 129.431 10.313 119.118 0.010457248
123 11 145 136.328 17.21 119.118 0.0070402513
123 12 147 144.984 25.866 119.118 0.00038047899
123 13 154 154.038 34.92 119.118 1.3518136e-07
123 14 177 161.845 42.727 119.118 0.021501141
123 15 152 167.203 48.084 119.119 0.021637556
123 16 148 169.376 50.258 119.118 0.04277623
123 17 184 168.257 49.14 119.117 0.023201957
123 18 148 164.272 45.154 119.118 0.02478743
123 19 162 158.259 39.141 119.118 0.0013101621
123 20 157 151.084 31.966 119.118 0.0032764682
123 21 140 144.113 24.995 119.118 0.0015836786
123 22 157 138.667 19.549 119.118 0.0314642
123 23 125 135.756 16.638 119.118 0.010830567
123 24 131 136.404 17.286 119.118 0.0027338854
123 25 138 140.315 21.197 119.118 0.00050170868
123 26 143 148.083 28.965 119.118 0.0024187437
123 27 161 159.13 40.012 119.118 0.00032736545
123 28 168 170.547 51.429 119.118 0.00060730592
123 29 185 180.066 60.948 119.118 0.0022790188
123 30 197 186.509 67.391 119.118 0.010303467
123 31 184 189.069 69.951 119.118 0.0024054382
124 0 185 189.465 66.688 122.777 0.0018663477
124 1 165 184.224 61.447 122.777 0.034596896
124 2 166 176.176 53.4 122.776 0.009694018
124 3 145 166.489 43.712 122.777 0.043229681
124 4 150 156.353 33.576 122.777 0.0037783948
124 5 162 146.764 23.988 122.776 0.021731592
124 6 133 138.736 15.96 122.776 0.0030801219
124 7 132 132.882 10.106 122.776 7.2826056e-05
124 8 157 128.965 6.189 122.776 0.073578469
124 9 143 128.745 5.968 122.777 0.019023222
124 10 138 132.871 10.094 122.777 0.0024627199
124 11 133 139.598 16.821 122.777 0.0040754376
124 12 141 148.02 25.243 122.777 0.0046134291
124 13 157 156.821 34.044 122.777 2.9995471e-06
124 14 143 164.405 41.628 122.777 0.042892374
124 15 155 169.605 46.828 122.777 0.019968836
124 16 173 171.707 48.93 122.777 0.00015651165
124 17 166 170.608 47.832 122.776 0.0019878086
124 18 167 166.724 43.947 122.777 7.1312849e-06
124 19 160 160.871 38.095 122.776 7.1020861e-05
124 20 147 153.893 31.116 122.777 0.0044480144
124 21 156 147.12 24.344 122.776 0.0073820257
124 22 149 141.837 19.06 122.777 0.0048032979
124 23 149 139.023 16.246 122.777 0.0093185763
124 24 120 139.673 16.896 122.777 0.036231875
124 25 142 143.5 20.723 122.777 0.00021063578
124 26 164 151.091 28.314 122.777 0.015600367
124 27 181 161.881 39.104 122.777 0.034219997
124 28 160 173.026 50.249 122.777 0.015884435
124 29 199 182.308 59.531 122.777 0.026083531
124 30 191 188.582 65.805 122.777 0.00054734634
124 31 200 191.064 68.287 122.777 0.0074754259
125 0 173 185.142 65.089 120.053 0.01380162
125 1 166 180.014 59.961 120.053 0.018385432
125 2 174 172.15 52.097 120.053 0.00032040042
125 3 158 162.69 42.638 120.052 0.0020591847
125 4 144 152.796 32.743 120.053 0.0072430263
125 5 143 143.439 23.387 120.052 1.804175e-05
125 6 131 135.61 15.557 120.053 0.0019895345
125 7 132 129.907 9.854 120.053 0.0004100984
125 8 127 126.092 6.039 120.053 7.7182941e-05
125 9 141 125.89 5.837 120.053 0.021373643
125 10 128 129.932 9.879 120.053 0.00034943296
125 11 145 136.494 16.441 120.053 0.0067733011
125 12 153 144.689 24.636 120.053 0.006466305
125 13 172 153.244 33.191 120.053 0.032932907
125 14 134 160.612 40.559 120.053 0.066298645
125 15 170 165.659 45.606 120.053 0.0017641244
125 16 157 167.692 47.639 120.053 0.010702064
125 17 161 166.612 46.559 120.053 0.0029483901
125 18 168 162.826 42.773 120.053 0.0025061235
125 19 157 157.13 37.077 120.053 1.5821087e-06
125 20 156 150.343 30.29 120.053 0.0029958632
125 21 163 143.763 23.71 120.053 0.034643704
125 22 125 138.637 18.584 120.053 0.01740954
125 23 145 135.916 15.863 120.053 0.0077250958
125 24 137 136.568 16.515 120.053 1.7470974e-05
125 25 150 140.313 20.26 120.053 0.0087847261
125 26 150 147.731 27.677 120.054 0.00048196846
125 27 132 158.271 38.217 120.054 0.06461046
125 28 167 169.15 49.097 120.053 0.0004327395
125 29 178 178.203 58.15 120.053 3.8578177e-06
125 30 201 184.313 64.26 120.053 0.026067907
125 31 178 186.719 66.666 120.053 0.0071167708
126 0 185 180.474 63.531 116.943 0.0019176914
126 1 166 175.457 58.514 116.943 0.008372524
126 2 152 167.772 50.829 116.943 0.023287516
126 3 151 158.534 41.591 116.943 0.0053137468
126 4 161 148.875 31.932 116.943 0.013763
126 5 130 139.744 22.801 116.943 0.0088884119
126 6 126 132.108 15.165 116.943 0.0034925906
126 7 119 126.551 9.608 116.943 0.0053377541
126 8 112 122.835 5.892 116.943 0.010990247
126 9 123 122.651 5.708 116.943 1.140251e-05
126 10 137 126.612 9.669 116.943 0.010102143
126 11 140 133.013 16.069 116.944 0.0045701569
126 12 144 140.987 24.044 116.943 0.00084986097
126 13 158 149.304 32.361 116.943 0.0070792734
126 14 184 156.462 39.519 116.943 0.070992818
126 15 153 161.36 44.417 116.943 0.0065427779
126 16 160 163.326 46.383 116.943 0.0010356049
126 17 181 162.266 45.323 116.943 0.032855695
126 18 153 158.574 41.631 116.943 0.002908597
126 19 148 153.03 36.088 116.942 0.0023685666
126 20 147 146.43 29.487 116.943 3.0415806e-05
126 21 141 140.036 23.093 116.943 8.6996883e-05
126 22 146 135.063 18.12 116.943 0.011198144
126 23 126 132.432 15.489 116.943 0.0038729483
126 24 138 133.085 16.142 116.943 0.0022615004
126 25 134 136.75 19.807 116.943 0.00070797025
126 26 145 143.999 27.056 116.943 9.3803227e-05
126 27 154 154.295 37.352 116.943 8.1469238e-06
126 28 142 164.917 47.974 116.943 0.049166031
126 29 176 173.746 56.803 116.943 0.00047561708
126 30 179 179.697 62.753 116.944 4.5479447e-05
126 31 191 182.029 65.086 116.943 0.0075340992
127 0 167 177.464 62.014 115.45 0.010250501
127 1 178 172.554 57.104 115.45 0.0027765462
127 2 177 165.044 49.594 115.45 0.013382013
127 3 160 156.022 40.572 115.45 0.0014814233
127 4 139 146.591 31.142 115.449 0.0053944554
127 5 142 137.681 22.231 115.45 0.0017462887
127 6 130 130.233 14.784 115.449 5.0823137e-06
127 7 104 124.818 9.369 115.449 0.040572114
127 8 105 121.199 5.749 115.45 0.024565524
127 9 128 121.031 5.582 115.449 0.0045466398
127 10 106 124.912 9.462 115.45 0.033483014
127 11 129 131.156 15.707 115.449 0.00043515816
127 12 145 138.918 23.468 115.45 0.00346292
127 13 147 147.003 31.553 115.45 8.4254311e-10
127 14 145 153.956 38.506 115.45 0.0075089255
127 15 182 158.71 43.26 115.45 0.050779521
127 16 143 160.611 45.162 115.449 0.029034721
127 17 148 159.569 44.12 115.449 0.012529717
127 18 142 155.971 40.521 115.45 0.018272779
127 19 180 150.575 35.126 115.449 0.081055514
127 20 160 144.156 28.707 115.449 0.023500618
127 21 151 137.943 22.494 115.449 0.01596013
127 22 136 133.118 17.669 115.449 0.00077756656
127 23 118 130.574 15.124 115.45 0.014801187
127 24 123 131.227 15.778 115.449 0.0063362546
127 25 138 134.814 19.364 115.45 0.00095025719
127 26 144 141.899 26.449 115.45 0.00041323941
127 27 148 151.958 36.508 115.45 0.0014665646
127 28 163 162.328 46.878 115.45 4.2275443e-05
127 29 181 170.94 55.49 115.45 0.0094742662
127 30 180 176.735 61.285 115.45 0.00099796657
127 31 205 178.997 63.547 115.45 0.063298954
128 0 179 174.068 60.536 113.532 0.0022771716
128 1 161 169.263 55.731 113.532 0.0063918287
128 2 173 161.923 48.391 113.532 0.011486664
128 3 149 153.111 39.579 113.532 0.0015821388
128 4 148 143.904 30.372 113.532 0.0015706142
128 5 140 135.208 21.676 113.532 0.0021497267
128 6 130 127.944 14.412 113.532 0.00039572715
128 7 117 122.667 9.135 113.532 0.0030064643
128 8 116 119.142 5.609 113.533 0.00092419153
128 9 106 118.99 5.458 113.532 0.015796757
128 10 138 122.792 9.26 113.532 0.021651791
128 11 137 128.884 15.352 113.532 0.0061664285
128 12 128 136.438 22.906 113.532 0.0066654376
128 13 145 144.298 30.766 113.532 4.6134291e-05
128 14 133 151.053 37.521 113.532 0.030510434
128 15 153 155.666 42.134 113.532 0.00066538026
128 16 161 157.505 43.973 113.532 0.0011435206
128 17 156 156.482 42.95 113.532 2.1749221e-05
128 18 143 152.974 39.442 113.532 0.0093129732
128 19 140 147.723 34.191 113.532 0.0055836951
128 20 150 141.479 27.947 113.532 0.006797211
128 21 150 135.442 21.91 113.532 0.01984052
128 22 117 130.76 17.228 113.532 0.01772501
128 23 129 128.299 14.767 113.532 4.6002948e-05
128 24 132 128.953 15.421 113.532 0.00086914959
128 25 136 132.464 18.931 113.533 0.0011705073
128 26 126 139.389 25.856 113.533 0.016782085
128 27 133 149.215 35.683 113.532 0.024614076
128 28 155 159.341 45.808 113.533 0.0017641244
128 29 192 167.741 54.209 113.532 0.055092872
128 30 187 173.386 59.854 113.532 0.017350864
128 31 189 175.579 62.047 113.532 0.0168624
129 0 174 176.516 59.093 117.423 0.00059261262
129 1 170 171.814 54.391 117.423 0.00030805211
129 2 170 164.641 47.218 117.423 0.0026885439
129 3 140 156.034 38.611 117.423 0.024067633
129 4 143 147.045 29.622 117.423 0.0015317457
129 5 150 138.557 21.135 117.422 0.012258277
129 6 124 131.472 14.049 117.423 0.0052266492
129 7 132 126.33 8.907 117.423 0.0030096483
129 8 126 122.896 5.473 117.423 0.00090197198
129 9 108 122.759 5.336 117.423 0.020392172
129 10 132 126.484 9.061 117.423 0.0028483814
129 11 162 132.428 15.005 117.423 0.081867404
129 12 120 139.78 22.357 117.423 0.036627072
129 13 149 147.422 29.998 117.424 0.00023311146
129 14 163 153.983 36.56 117.423 0.0076115615
129 15 160 158.46 41.037 117.423 0.00022201947
129 16 164 160.238 42.815 117.423 0.0013249125
129 17 144 159.233 41.81 117.423 0.021723035
129 18 141 155.814 38.391 117.423 0.02054444
129 19 148 150.703 33.28 117.423 0.00068397734
129 20 134 144.631 27.208 117.423 0.010580297
129 21 135 138.764 21.341 117.423 0.0013263216
129 22 130 134.221 16.798 117.423 0.0016679396
129 23 134 131.841 14.418 117.423 0.00043637002
129 24 132 132.494 15.071 117.423 2.284565e-05
129 25 156 135.93 18.507 117.423 0.037708944
129 26 138 142.699 25.276 117.423 0.0020670954
129 27 155 152.3 34.876 117.424 0.00068245992
129 28 156 162.186 44.763 117.423 0.0035823619
129 29 178 170.381 52.957 117.424 0.0054343245
129 30 185 175.879 58.456 117.423 0.0077881541
129 31 188 178.005 60.582 117.423 0.0093522309
130 0 181 173.776 57.685 116.091 0.0048854559
130 1 172 169.174 53.083 116.091 0.00074764243
130 2 178 162.164 46.073 116.091 0.023476892
130 3 163 153.757 37.666 116.091 0.0079978919
130 4 142 144.981 28.889 116.092 0.0008319047
130 5 138 136.698 20.606 116.092 0.00015869805
130 6 123 129.786 13.694 116.092 0.0043109932
130 7 123 124.776 8.684 116.092 0.00029528103
130 8 117 121.43 5.339 116.091 0.0018372027
130 9 121 121.308 5.217 116.091 8.8807789e-06
130 10 127 124.957 8.866 116.091 0.00039073864
130 11 118 130.757 14.665 116.092 0.01523515
130 12 132 137.912 21.821 116.091 0.003272039
130 13 126 145.341 29.249 116.092 0.035019301
130 14 134 151.715 35.623 116.092 0.029378657
130 15 149 156.059 39.968 116.091 0.0046648318
130 16 159 157.779 41.687 116.092 0.00013956642
130 17 187 156.791 40.7 116.091 0.085432344
130 18 150 153.459 37.367 116.092 0.0011200844
130 19 141 148.484 32.393 116.091 0.0052434506
130 20 141 142.579 26.488 116.091 0.000233407
130 21 136 136.879 20.787 116.092 7.2331484e-05
130 22 114 132.47 16.379 116.091 0.031936213
130 23 118 130.168 14.076 116.092 0.013860791
130 24 141 130.82 14.728 116.092 0.0097016405
130 25 152 134.183 18.092 116.091 0.029717946
130 26 153 140.8 24.708 116.092 0.013933791
130 27 167 150.179 34.087 116.092 0.026488249
130 28 142 159.833 43.741 116.092 0.029771344
130 29 180 167.826 51.734 116.092 0.013874464
130 30 183 173.182 57.09 116.092 0.0090239292
130 31 178 175.244 59.152 116.092 0.00071106295
131 0 156 172.435 56.309 116.126 0.025286519
131 1 159 167.932 51.806 116.126 0.007468735
131 2 174 161.08 44.954 116.126 0.015626965
131 3 166 152.87 36.743 116.127 0.016139091
131 4 127 144.3 28.174 116.126 0.028018303
131 5 151 136.216 20.09 116.126 0.020461315
